@relation customer_shopping_data_pre

@attribute gender=Male numeric
@attribute age numeric
@attribute price numeric
@attribute category {Clothing,Shoes,Books,Cosmetics,'Food & Beverage',Toys,Technology,Souvenir}

@data
0,45,203.3,Cosmetics
1,66,10.46,'Food & Beverage'
0,33,600.16,Clothing
0,28,35.84,Toys
0,28,107.52,Toys
0,64,300.08,Clothing
0,60,4200,Technology
0,61,30.3,Books
0,53,600.16,Clothing
0,24,1200.32,Clothing
1,54,900.24,Clothing
0,54,143.36,Toys
1,41,60.6,Books
0,31,300.08,Clothing
0,24,45.45,Books
1,56,5250,Technology
0,50,60.6,Books
0,30,162.64,Cosmetics
1,50,10.46,'Food & Beverage'
1,51,81.32,Cosmetics
0,20,162.64,Cosmetics
1,68,81.32,Cosmetics
0,41,11.73,Souvenir
0,51,121.98,Cosmetics
1,23,1500.4,Clothing
0,35,121.98,Cosmetics
0,30,600.16,Clothing
1,48,600.16,Clothing
1,19,35.84,Toys
0,25,300.08,Clothing
0,34,203.3,Cosmetics
0,61,179.2,Toys
1,27,35.19,Souvenir
1,18,300.08,Clothing
0,45,900.24,Clothing
0,32,3000.85,Shoes
0,44,26.15,'Food & Beverage'
0,36,600.17,Shoes
0,52,26.15,'Food & Beverage'
0,28,1500.4,Clothing
1,24,45.45,Books
1,22,75.75,Books
0,40,1500.4,Clothing
0,61,81.32,Cosmetics
0,26,162.64,Cosmetics
0,18,15.15,Books
0,22,81.32,Cosmetics
1,68,71.68,Toys
1,65,20.92,'Food & Beverage'
0,31,30.3,Books
1,31,10.46,'Food & Beverage'
1,24,143.36,Toys
0,62,35.84,Toys
1,41,3000.85,Shoes
1,40,2100,Technology
0,36,203.3,Cosmetics
0,24,35.84,Toys
0,54,1050,Technology
0,67,2100,Technology
1,59,1500.4,Clothing
0,51,121.98,Cosmetics
0,53,81.32,Cosmetics
1,42,3000.85,Shoes
0,68,26.15,'Food & Beverage'
1,36,1500.4,Clothing
0,69,35.84,Toys
0,26,71.68,Toys
0,30,2100,Technology
1,65,40.66,Cosmetics
0,49,40.66,Cosmetics
1,69,900.24,Clothing
0,51,900.24,Clothing
0,54,300.08,Clothing
1,45,1500.4,Clothing
1,27,81.32,Cosmetics
1,40,11.73,Souvenir
0,53,600.16,Clothing
0,46,23.46,Souvenir
0,38,2400.68,Shoes
1,66,2400.68,Shoes
0,51,15.15,Books
1,46,81.32,Cosmetics
0,56,1200.32,Clothing
0,65,179.2,Toys
1,33,10.46,'Food & Beverage'
1,65,1500.4,Clothing
0,53,5250,Technology
1,62,1200.32,Clothing
1,36,143.36,Toys
0,43,71.68,Toys
1,43,1800.51,Shoes
0,46,15.69,'Food & Beverage'
1,45,1200.32,Clothing
1,51,1500.4,Clothing
1,18,107.52,Toys
1,60,1200.32,Clothing
1,64,300.08,Clothing
1,33,10.46,'Food & Beverage'
1,30,900.24,Clothing
0,35,1050,Technology
0,67,203.3,Cosmetics
1,31,600.17,Shoes
1,45,600.16,Clothing
0,37,45.45,Books
1,43,900.24,Clothing
0,62,35.84,Toys
0,60,900.24,Clothing
1,36,3000.85,Shoes
1,30,40.66,Cosmetics
0,53,1200.34,Shoes
1,37,1050,Technology
1,67,5.23,'Food & Beverage'
0,48,1500.4,Clothing
1,49,4200,Technology
0,54,23.46,Souvenir
0,59,1500.4,Clothing
0,22,1500.4,Clothing
0,31,5.23,'Food & Beverage'
0,34,1200.32,Clothing
0,21,179.2,Toys
0,61,600.17,Shoes
0,57,4200,Technology
0,30,60.6,Books
0,32,900.24,Clothing
0,45,1200.34,Shoes
0,37,143.36,Toys
1,67,1500.4,Clothing
1,69,143.36,Toys
0,28,35.84,Toys
0,35,121.98,Cosmetics
1,59,10.46,'Food & Beverage'
0,35,600.16,Clothing
1,61,600.16,Clothing
0,31,71.68,Toys
1,39,600.16,Clothing
0,59,60.6,Books
1,55,3000.85,Shoes
0,33,600.16,Clothing
1,50,46.92,Souvenir
1,42,600.16,Clothing
0,64,26.15,'Food & Beverage'
0,36,60.6,Books
1,58,1500.4,Clothing
1,63,300.08,Clothing
0,23,20.92,'Food & Beverage'
0,19,600.16,Clothing
0,61,600.16,Clothing
0,56,179.2,Toys
0,54,900.24,Clothing
0,67,600.16,Clothing
0,52,2100,Technology
0,67,23.46,Souvenir
0,30,60.6,Books
1,45,45.45,Books
0,59,600.17,Shoes
1,67,203.3,Cosmetics
0,34,4200,Technology
0,34,1200.32,Clothing
0,62,179.2,Toys
0,65,46.92,Souvenir
0,64,1500.4,Clothing
1,28,300.08,Clothing
0,49,1500.4,Clothing
0,51,20.92,'Food & Beverage'
0,57,26.15,'Food & Beverage'
0,39,1200.32,Clothing
1,47,203.3,Cosmetics
0,57,81.32,Cosmetics
0,61,26.15,'Food & Beverage'
0,21,35.84,Toys
0,66,15.69,'Food & Beverage'
0,50,71.68,Toys
0,57,179.2,Toys
1,24,1500.4,Clothing
1,63,3150,Technology
0,39,600.16,Clothing
1,25,71.68,Toys
1,54,10.46,'Food & Beverage'
0,61,600.17,Shoes
0,52,121.98,Cosmetics
0,30,3000.85,Shoes
0,49,1200.32,Clothing
1,38,600.16,Clothing
0,66,1200.32,Clothing
0,51,300.08,Clothing
0,30,179.2,Toys
0,40,143.36,Toys
0,64,46.92,Souvenir
1,40,26.15,'Food & Beverage'
1,26,1200.32,Clothing
1,42,1200.32,Clothing
1,52,1500.4,Clothing
0,52,20.92,'Food & Beverage'
0,28,1200.32,Clothing
0,22,40.66,Cosmetics
1,61,1200.32,Clothing
1,65,35.84,Toys
1,61,35.84,Toys
1,62,179.2,Toys
1,50,71.68,Toys
1,63,2100,Technology
1,65,203.3,Cosmetics
1,31,5.23,'Food & Beverage'
0,41,107.52,Toys
1,60,5.23,'Food & Beverage'
1,41,10.46,'Food & Beverage'
0,53,107.52,Toys
0,51,15.69,'Food & Beverage'
0,22,179.2,Toys
1,31,600.17,Shoes
1,53,75.75,Books
0,53,11.73,Souvenir
0,19,23.46,Souvenir
0,33,300.08,Clothing
0,56,1200.32,Clothing
0,43,300.08,Clothing
1,62,4200,Technology
0,52,600.16,Clothing
0,23,143.36,Toys
1,55,1200.32,Clothing
1,43,26.15,'Food & Beverage'
0,44,1200.32,Clothing
1,64,81.32,Cosmetics
1,37,900.24,Clothing
1,58,3000.85,Shoes
1,22,600.16,Clothing
1,28,900.24,Clothing
0,68,5.23,'Food & Beverage'
0,51,1200.32,Clothing
1,46,3000.85,Shoes
1,63,1800.51,Shoes
0,25,45.45,Books
1,44,179.2,Toys
0,49,40.66,Cosmetics
1,68,179.2,Toys
1,35,162.64,Cosmetics
0,43,15.69,'Food & Beverage'
1,45,3150,Technology
1,67,40.66,Cosmetics
0,26,40.66,Cosmetics
0,67,4200,Technology
0,66,5250,Technology
0,53,600.17,Shoes
0,60,300.08,Clothing
0,46,40.66,Cosmetics
0,44,300.08,Clothing
0,36,3000.85,Shoes
1,62,600.16,Clothing
1,49,600.16,Clothing
1,61,121.98,Cosmetics
1,63,1200.34,Shoes
1,36,35.84,Toys
1,25,1500.4,Clothing
0,65,121.98,Cosmetics
1,30,1500.4,Clothing
0,46,600.17,Shoes
1,33,2400.68,Shoes
0,19,143.36,Toys
0,40,3000.85,Shoes
0,38,900.24,Clothing
1,60,3000.85,Shoes
0,66,1800.51,Shoes
0,59,10.46,'Food & Beverage'
1,55,20.92,'Food & Beverage'
0,42,71.68,Toys
1,53,107.52,Toys
0,55,2400.68,Shoes
1,31,15.69,'Food & Beverage'
1,58,1500.4,Clothing
1,51,81.32,Cosmetics
1,54,15.15,Books
0,56,143.36,Toys
0,51,15.69,'Food & Beverage'
1,33,900.24,Clothing
1,36,4200,Technology
1,28,35.84,Toys
1,67,58.65,Souvenir
1,38,2400.68,Shoes
0,27,143.36,Toys
0,19,121.98,Cosmetics
0,30,26.15,'Food & Beverage'
0,28,30.3,Books
1,36,600.17,Shoes
0,46,71.68,Toys
1,36,20.92,'Food & Beverage'
0,58,35.84,Toys
0,64,600.16,Clothing
0,40,600.17,Shoes
1,18,5.23,'Food & Beverage'
1,53,300.08,Clothing
0,18,1050,Technology
1,44,900.24,Clothing
0,30,107.52,Toys
0,33,179.2,Toys
0,21,121.98,Cosmetics
0,69,71.68,Toys
0,50,75.75,Books
0,38,46.92,Souvenir
1,47,1800.51,Shoes
1,33,3150,Technology
0,20,20.92,'Food & Beverage'
0,20,15.69,'Food & Beverage'
0,45,600.16,Clothing
0,58,300.08,Clothing
0,43,179.2,Toys
1,20,2400.68,Shoes
0,65,162.64,Cosmetics
0,42,900.24,Clothing
0,40,900.24,Clothing
0,35,20.92,'Food & Beverage'
0,55,1200.32,Clothing
1,63,26.15,'Food & Beverage'
0,67,1500.4,Clothing
1,37,20.92,'Food & Beverage'
0,46,45.45,Books
0,46,15.69,'Food & Beverage'
1,26,35.84,Toys
0,40,900.24,Clothing
0,68,3000.85,Shoes
0,40,162.64,Cosmetics
1,40,1500.4,Clothing
0,47,1800.51,Shoes
0,59,10.46,'Food & Beverage'
0,64,107.52,Toys
0,56,900.24,Clothing
0,43,179.2,Toys
0,29,4200,Technology
1,45,900.24,Clothing
0,38,300.08,Clothing
0,65,46.92,Souvenir
0,69,162.64,Cosmetics
1,52,2100,Technology
1,37,1200.32,Clothing
0,22,300.08,Clothing
1,63,600.16,Clothing
0,60,1500.4,Clothing
1,57,23.46,Souvenir
0,60,1800.51,Shoes
0,41,900.24,Clothing
1,20,81.32,Cosmetics
0,43,10.46,'Food & Beverage'
0,46,2400.68,Shoes
0,49,203.3,Cosmetics
1,59,2400.68,Shoes
0,19,81.32,Cosmetics
1,59,1200.32,Clothing
1,21,1800.51,Shoes
1,49,11.73,Souvenir
0,69,1500.4,Clothing
1,46,600.16,Clothing
0,33,35.84,Toys
1,30,15.15,Books
1,31,1200.32,Clothing
0,60,1500.4,Clothing
0,45,81.32,Cosmetics
0,43,300.08,Clothing
0,43,143.36,Toys
0,68,15.69,'Food & Beverage'
0,37,40.66,Cosmetics
1,31,162.64,Cosmetics
1,64,81.32,Cosmetics
0,60,600.16,Clothing
0,62,900.24,Clothing
1,26,58.65,Souvenir
0,62,35.84,Toys
0,41,300.08,Clothing
1,57,1200.32,Clothing
0,30,300.08,Clothing
1,24,300.08,Clothing
0,52,143.36,Toys
0,44,300.08,Clothing
1,40,1200.34,Shoes
1,47,1200.32,Clothing
1,53,1200.32,Clothing
1,51,1500.4,Clothing
0,18,162.64,Cosmetics
1,67,15.69,'Food & Beverage'
0,18,1200.32,Clothing
0,55,107.52,Toys
1,60,300.08,Clothing
1,28,15.69,'Food & Beverage'
0,52,1200.32,Clothing
0,48,81.32,Cosmetics
1,25,162.64,Cosmetics
1,40,60.6,Books
0,54,40.66,Cosmetics
1,60,20.92,'Food & Beverage'
1,30,600.16,Clothing
1,36,1200.34,Shoes
1,68,1500.4,Clothing
0,19,75.75,Books
0,26,10.46,'Food & Beverage'
0,24,60.6,Books
1,30,15.15,Books
1,18,143.36,Toys
0,61,179.2,Toys
1,22,1500.4,Clothing
0,54,900.24,Clothing
1,24,203.3,Cosmetics
0,58,40.66,Cosmetics
1,34,1800.51,Shoes
1,18,10.46,'Food & Beverage'
1,22,300.08,Clothing
1,20,20.92,'Food & Beverage'
1,36,81.32,Cosmetics
0,41,1500.4,Clothing
0,52,900.24,Clothing
0,26,1500.4,Clothing
1,33,26.15,'Food & Beverage'
1,38,600.16,Clothing
0,53,5.23,'Food & Beverage'
0,18,1050,Technology
0,40,1050,Technology
1,45,900.24,Clothing
0,39,900.24,Clothing
1,61,900.24,Clothing
0,25,1200.32,Clothing
0,69,5.23,'Food & Beverage'
0,33,35.84,Toys
1,57,600.16,Clothing
1,25,143.36,Toys
0,39,2100,Technology
1,43,900.24,Clothing
0,67,81.32,Cosmetics
1,61,60.6,Books
0,63,35.84,Toys
0,57,143.36,Toys
1,23,58.65,Souvenir
1,24,81.32,Cosmetics
1,44,1200.34,Shoes
1,37,2100,Technology
0,34,300.08,Clothing
1,39,107.52,Toys
0,28,179.2,Toys
0,20,71.68,Toys
1,64,2400.68,Shoes
0,68,121.98,Cosmetics
1,38,20.92,'Food & Beverage'
0,33,1500.4,Clothing
0,62,203.3,Cosmetics
1,56,600.16,Clothing
1,51,900.24,Clothing
0,49,60.6,Books
0,59,40.66,Cosmetics
0,22,81.32,Cosmetics
1,19,1500.4,Clothing
0,35,40.66,Cosmetics
1,53,2400.68,Shoes
1,24,81.32,Cosmetics
0,34,10.46,'Food & Beverage'
1,21,3000.85,Shoes
0,64,15.69,'Food & Beverage'
1,39,300.08,Clothing
0,28,143.36,Toys
0,25,162.64,Cosmetics
1,21,107.52,Toys
0,67,1200.32,Clothing
1,65,30.3,Books
0,51,162.64,Cosmetics
0,47,1500.4,Clothing
0,61,4200,Technology
0,43,1800.51,Shoes
0,63,1200.32,Clothing
1,57,600.16,Clothing
0,33,600.16,Clothing
0,23,600.16,Clothing
0,22,162.64,Cosmetics
1,31,20.92,'Food & Beverage'
1,64,121.98,Cosmetics
1,54,71.68,Toys
1,30,300.08,Clothing
1,30,143.36,Toys
0,39,26.15,'Food & Beverage'
0,53,2400.68,Shoes
1,56,300.08,Clothing
0,33,5.23,'Food & Beverage'
0,32,71.68,Toys
1,25,179.2,Toys
0,59,81.32,Cosmetics
0,27,121.98,Cosmetics
0,57,600.16,Clothing
0,20,1500.4,Clothing
1,33,162.64,Cosmetics
0,34,600.16,Clothing
1,59,600.16,Clothing
0,49,203.3,Cosmetics
1,63,1500.4,Clothing
0,65,600.17,Shoes
0,18,20.92,'Food & Beverage'
0,40,1200.32,Clothing
1,60,71.68,Toys
0,39,121.98,Cosmetics
0,20,60.6,Books
0,65,60.6,Books
0,52,107.52,Toys
0,69,23.46,Souvenir
1,69,2400.68,Shoes
0,60,107.52,Toys
1,35,2400.68,Shoes
0,37,11.73,Souvenir
0,58,10.46,'Food & Beverage'
0,39,600.17,Shoes
0,41,1500.4,Clothing
1,37,121.98,Cosmetics
0,26,4200,Technology
1,42,203.3,Cosmetics
0,65,23.46,Souvenir
1,56,900.24,Clothing
0,26,2100,Technology
1,38,20.92,'Food & Beverage'
0,35,179.2,Toys
1,44,81.32,Cosmetics
1,51,1500.4,Clothing
1,51,2400.68,Shoes
1,51,179.2,Toys
0,68,203.3,Cosmetics
0,30,46.92,Souvenir
0,21,75.75,Books
1,20,45.45,Books
0,20,35.19,Souvenir
0,65,121.98,Cosmetics
0,59,15.69,'Food & Beverage'
1,31,46.92,Souvenir
0,19,1200.32,Clothing
0,45,1200.32,Clothing
1,47,5.23,'Food & Beverage'
0,52,600.17,Shoes
1,35,5.23,'Food & Beverage'
1,65,600.16,Clothing
1,40,60.6,Books
0,46,58.65,Souvenir
0,56,300.08,Clothing
0,36,1200.34,Shoes
1,31,4200,Technology
1,45,300.08,Clothing
1,45,1050,Technology
1,34,26.15,'Food & Beverage'
1,47,81.32,Cosmetics
0,56,35.19,Souvenir
1,58,300.08,Clothing
1,46,20.92,'Food & Beverage'
0,59,26.15,'Food & Beverage'
0,64,900.24,Clothing
1,35,15.69,'Food & Beverage'
1,57,143.36,Toys
0,50,60.6,Books
0,22,1050,Technology
0,69,900.24,Clothing
0,33,35.84,Toys
0,23,26.15,'Food & Beverage'
1,18,300.08,Clothing
0,42,179.2,Toys
0,53,900.24,Clothing
0,21,15.15,Books
0,28,600.16,Clothing
1,58,600.16,Clothing
1,36,600.16,Clothing
0,21,20.92,'Food & Beverage'
0,20,60.6,Books
0,25,600.16,Clothing
0,62,1200.32,Clothing
1,44,2400.68,Shoes
0,60,107.52,Toys
0,57,2100,Technology
0,32,20.92,'Food & Beverage'
0,61,143.36,Toys
1,58,81.32,Cosmetics
0,67,300.08,Clothing
0,48,1200.32,Clothing
1,25,10.46,'Food & Beverage'
0,48,300.08,Clothing
0,18,600.16,Clothing
0,34,1500.4,Clothing
1,19,81.32,Cosmetics
0,34,203.3,Cosmetics
1,55,121.98,Cosmetics
1,23,58.65,Souvenir
1,41,20.92,'Food & Beverage'
0,25,5.23,'Food & Beverage'
0,42,179.2,Toys
0,51,162.64,Cosmetics
0,38,5.23,'Food & Beverage'
0,46,40.66,Cosmetics
0,35,900.24,Clothing
0,66,40.66,Cosmetics
0,53,203.3,Cosmetics
1,57,1200.32,Clothing
0,35,900.24,Clothing
0,28,121.98,Cosmetics
0,26,179.2,Toys
1,18,600.16,Clothing
0,19,1800.51,Shoes
1,39,1200.32,Clothing
1,36,1200.32,Clothing
0,53,600.17,Shoes
0,55,1200.32,Clothing
1,61,600.16,Clothing
1,64,3150,Technology
1,68,26.15,'Food & Beverage'
1,56,600.16,Clothing
0,60,900.24,Clothing
0,20,1500.4,Clothing
1,39,162.64,Cosmetics
1,57,600.16,Clothing
1,21,107.52,Toys
0,18,15.69,'Food & Beverage'
0,27,300.08,Clothing
1,22,35.84,Toys
0,26,300.08,Clothing
1,26,23.46,Souvenir
0,26,600.16,Clothing
1,43,11.73,Souvenir
0,35,300.08,Clothing
0,18,10.46,'Food & Beverage'
0,57,15.69,'Food & Beverage'
1,46,1200.32,Clothing
0,28,600.16,Clothing
0,52,1500.4,Clothing
1,29,75.75,Books
0,30,4200,Technology
0,43,10.46,'Food & Beverage'
1,49,1200.32,Clothing
0,22,3000.85,Shoes
1,33,10.46,'Food & Beverage'
1,64,23.46,Souvenir
0,51,2400.68,Shoes
0,25,23.46,Souvenir
0,41,179.2,Toys
0,22,35.84,Toys
0,60,1200.34,Shoes
0,38,4200,Technology
0,63,15.69,'Food & Beverage'
1,68,1200.32,Clothing
0,67,600.16,Clothing
0,34,10.46,'Food & Beverage'
1,52,600.16,Clothing
1,52,300.08,Clothing
1,68,1200.32,Clothing
0,49,121.98,Cosmetics
0,56,1200.32,Clothing
1,21,1200.32,Clothing
0,53,20.92,'Food & Beverage'
1,33,26.15,'Food & Beverage'
1,40,107.52,Toys
0,21,600.16,Clothing
0,49,300.08,Clothing
1,21,107.52,Toys
1,56,1200.32,Clothing
0,53,1200.32,Clothing
1,40,162.64,Cosmetics
1,54,107.52,Toys
0,58,900.24,Clothing
1,36,107.52,Toys
1,27,600.17,Shoes
1,57,300.08,Clothing
0,52,300.08,Clothing
0,58,35.19,Souvenir
1,51,143.36,Toys
0,31,26.15,'Food & Beverage'
1,37,45.45,Books
1,37,15.69,'Food & Beverage'
0,36,4200,Technology
1,27,179.2,Toys
0,40,121.98,Cosmetics
1,46,71.68,Toys
0,58,3000.85,Shoes
0,28,1200.32,Clothing
0,55,60.6,Books
0,22,121.98,Cosmetics
1,33,11.73,Souvenir
1,30,900.24,Clothing
0,66,4200,Technology
0,51,40.66,Cosmetics
0,48,5250,Technology
0,24,20.92,'Food & Beverage'
0,35,300.08,Clothing
0,44,600.17,Shoes
0,59,2400.68,Shoes
0,46,26.15,'Food & Beverage'
1,48,10.46,'Food & Beverage'
1,50,5.23,'Food & Beverage'
1,24,10.46,'Food & Beverage'
1,35,81.32,Cosmetics
1,52,203.3,Cosmetics
0,20,1200.34,Shoes
1,32,600.17,Shoes
0,64,300.08,Clothing
1,55,1200.34,Shoes
0,27,2100,Technology
0,56,900.24,Clothing
1,35,300.08,Clothing
0,31,5250,Technology
1,20,71.68,Toys
0,45,40.66,Cosmetics
0,51,900.24,Clothing
0,41,5250,Technology
0,19,1500.4,Clothing
1,46,2400.68,Shoes
1,68,900.24,Clothing
0,20,15.15,Books
0,24,3150,Technology
0,27,11.73,Souvenir
0,61,40.66,Cosmetics
1,60,179.2,Toys
1,61,203.3,Cosmetics
0,26,121.98,Cosmetics
0,56,900.24,Clothing
0,26,26.15,'Food & Beverage'
0,24,23.46,Souvenir
0,23,1500.4,Clothing
0,39,1200.32,Clothing
1,56,20.92,'Food & Beverage'
0,63,35.19,Souvenir
1,52,5.23,'Food & Beverage'
0,44,900.24,Clothing
0,30,35.84,Toys
0,39,600.17,Shoes
1,28,2100,Technology
1,31,30.3,Books
1,18,4200,Technology
0,55,600.16,Clothing
0,34,3000.85,Shoes
0,69,162.64,Cosmetics
1,20,81.32,Cosmetics
1,31,203.3,Cosmetics
0,20,600.16,Clothing
0,32,35.19,Souvenir
1,55,600.16,Clothing
0,64,2400.68,Shoes
0,30,300.08,Clothing
1,22,23.46,Souvenir
0,42,71.68,Toys
0,31,15.69,'Food & Beverage'
0,42,71.68,Toys
1,18,46.92,Souvenir
0,45,1050,Technology
0,40,1200.32,Clothing
1,65,15.69,'Food & Beverage'
0,40,1500.4,Clothing
1,53,3000.85,Shoes
0,21,11.73,Souvenir
1,29,300.08,Clothing
0,20,600.16,Clothing
0,39,1200.32,Clothing
0,47,1200.34,Shoes
0,62,46.92,Souvenir
0,68,3000.85,Shoes
1,24,600.16,Clothing
1,52,71.68,Toys
1,25,1050,Technology
0,39,1200.34,Shoes
0,63,5.23,'Food & Beverage'
0,47,900.24,Clothing
1,23,1200.34,Shoes
0,41,2400.68,Shoes
0,27,300.08,Clothing
1,49,5.23,'Food & Beverage'
0,49,46.92,Souvenir
1,19,300.08,Clothing
1,65,10.46,'Food & Beverage'
0,68,1200.32,Clothing
0,36,600.16,Clothing
0,54,23.46,Souvenir
1,52,1200.32,Clothing
0,40,5250,Technology
0,59,10.46,'Food & Beverage'
0,58,10.46,'Food & Beverage'
1,31,30.3,Books
1,24,81.32,Cosmetics
0,41,35.84,Toys
1,56,600.17,Shoes
0,30,10.46,'Food & Beverage'
0,37,900.24,Clothing
1,46,1200.32,Clothing
1,60,121.98,Cosmetics
0,66,3000.85,Shoes
0,64,1800.51,Shoes
0,63,1200.32,Clothing
1,51,1200.32,Clothing
0,23,60.6,Books
0,48,15.15,Books
0,56,1500.4,Clothing
0,44,10.46,'Food & Beverage'
1,58,23.46,Souvenir
0,58,300.08,Clothing
1,52,300.08,Clothing
1,25,1800.51,Shoes
0,64,3000.85,Shoes
1,30,15.69,'Food & Beverage'
0,19,2100,Technology
0,30,162.64,Cosmetics
0,28,58.65,Souvenir
0,27,5.23,'Food & Beverage'
0,29,15.69,'Food & Beverage'
0,22,900.24,Clothing
0,49,600.16,Clothing
0,65,26.15,'Food & Beverage'
1,30,2100,Technology
0,31,60.6,Books
0,62,900.24,Clothing
1,31,3000.85,Shoes
0,27,107.52,Toys
0,56,300.08,Clothing
1,59,600.17,Shoes
0,57,900.24,Clothing
0,49,203.3,Cosmetics
0,55,40.66,Cosmetics
0,33,2100,Technology
0,34,5.23,'Food & Beverage'
0,44,20.92,'Food & Beverage'
1,29,1500.4,Clothing
1,33,600.16,Clothing
0,37,162.64,Cosmetics
0,27,1800.51,Shoes
1,27,45.45,Books
1,45,26.15,'Food & Beverage'
1,34,81.32,Cosmetics
1,22,1500.4,Clothing
0,42,35.19,Souvenir
0,21,45.45,Books
1,57,1200.32,Clothing
0,19,900.24,Clothing
0,39,179.2,Toys
1,49,1500.4,Clothing
1,65,203.3,Cosmetics
1,27,121.98,Cosmetics
0,34,1500.4,Clothing
0,35,143.36,Toys
1,68,10.46,'Food & Beverage'
1,28,143.36,Toys
1,38,300.08,Clothing
0,46,15.69,'Food & Beverage'
0,37,900.24,Clothing
1,56,26.15,'Food & Beverage'
1,60,121.98,Cosmetics
0,40,300.08,Clothing
0,32,26.15,'Food & Beverage'
0,56,1500.4,Clothing
0,64,1200.34,Shoes
1,43,2100,Technology
0,56,600.16,Clothing
1,23,60.6,Books
1,25,203.3,Cosmetics
0,64,300.08,Clothing
0,52,300.08,Clothing
0,62,4200,Technology
0,34,40.66,Cosmetics
1,24,20.92,'Food & Beverage'
1,49,300.08,Clothing
1,29,5.23,'Food & Beverage'
0,50,58.65,Souvenir
0,64,300.08,Clothing
1,19,35.84,Toys
1,27,3000.85,Shoes
0,25,162.64,Cosmetics
0,65,300.08,Clothing
1,66,121.98,Cosmetics
1,22,5.23,'Food & Beverage'
1,48,11.73,Souvenir
1,42,26.15,'Food & Beverage'
1,47,143.36,Toys
0,28,900.24,Clothing
1,34,107.52,Toys
0,36,300.08,Clothing
0,61,40.66,Cosmetics
1,67,121.98,Cosmetics
0,39,179.2,Toys
1,63,900.24,Clothing
0,66,10.46,'Food & Beverage'
1,52,3150,Technology
0,52,900.24,Clothing
0,58,107.52,Toys
0,62,203.3,Cosmetics
0,28,162.64,Cosmetics
1,66,1500.4,Clothing
1,44,30.3,Books
0,46,3000.85,Shoes
1,26,1200.32,Clothing
1,19,10.46,'Food & Beverage'
1,39,203.3,Cosmetics
0,51,2400.68,Shoes
1,54,60.6,Books
0,22,300.08,Clothing
0,46,1500.4,Clothing
0,60,300.08,Clothing
0,22,35.84,Toys
1,21,1200.32,Clothing
0,33,600.16,Clothing
0,18,26.15,'Food & Beverage'
0,31,300.08,Clothing
1,68,26.15,'Food & Beverage'
0,19,107.52,Toys
0,59,26.15,'Food & Beverage'
0,35,60.6,Books
1,36,900.24,Clothing
0,69,600.17,Shoes
1,45,600.16,Clothing
1,37,71.68,Toys
1,49,35.84,Toys
0,23,10.46,'Food & Beverage'
1,28,300.08,Clothing
1,38,2400.68,Shoes
1,29,900.24,Clothing
0,40,46.92,Souvenir
0,55,2100,Technology
0,63,300.08,Clothing
1,54,45.45,Books
0,53,143.36,Toys
1,37,1500.4,Clothing
0,38,600.17,Shoes
1,40,600.17,Shoes
1,31,10.46,'Food & Beverage'
1,22,1200.32,Clothing
1,53,1500.4,Clothing
1,53,107.52,Toys
0,34,143.36,Toys
0,61,600.17,Shoes
1,23,10.46,'Food & Beverage'
1,64,1500.4,Clothing
1,36,162.64,Cosmetics
1,52,1800.51,Shoes
0,65,143.36,Toys
0,52,300.08,Clothing
0,54,58.65,Souvenir
0,47,60.6,Books
1,22,203.3,Cosmetics
0,25,900.24,Clothing
0,37,3150,Technology
0,27,26.15,'Food & Beverage'
0,50,45.45,Books
0,68,81.32,Cosmetics
0,65,15.15,Books
1,68,3000.85,Shoes
1,42,5.23,'Food & Beverage'
1,55,600.17,Shoes
1,67,2100,Technology
0,56,1500.4,Clothing
0,55,20.92,'Food & Beverage'
0,18,1050,Technology
0,37,15.69,'Food & Beverage'
1,37,600.17,Shoes
0,22,1200.32,Clothing
0,59,900.24,Clothing
1,27,71.68,Toys
0,46,1500.4,Clothing
0,51,10.46,'Food & Beverage'
1,47,179.2,Toys
0,31,300.08,Clothing
0,48,2400.68,Shoes
0,18,300.08,Clothing
0,42,15.69,'Food & Beverage'
0,60,3150,Technology
1,55,1500.4,Clothing
1,49,10.46,'Food & Beverage'
0,35,35.84,Toys
0,22,81.32,Cosmetics
0,24,900.24,Clothing
0,30,35.19,Souvenir
0,40,46.92,Souvenir
1,43,300.08,Clothing
0,34,15.15,Books
0,56,30.3,Books
1,42,107.52,Toys
1,38,23.46,Souvenir
0,36,20.92,'Food & Beverage'
0,46,162.64,Cosmetics
1,24,30.3,Books
0,18,143.36,Toys
1,27,40.66,Cosmetics
1,51,900.24,Clothing
1,24,71.68,Toys
0,30,15.69,'Food & Beverage'
0,44,600.16,Clothing
0,58,1200.34,Shoes
1,30,300.08,Clothing
1,58,1200.34,Shoes
0,45,1200.34,Shoes
1,18,1200.32,Clothing
0,42,58.65,Souvenir
0,40,3000.85,Shoes
0,36,45.45,Books
1,51,2400.68,Shoes
0,58,1050,Technology
1,67,107.52,Toys
0,28,1500.4,Clothing
0,54,23.46,Souvenir
1,64,3150,Technology
1,54,81.32,Cosmetics
0,58,1050,Technology
0,69,1200.34,Shoes
1,37,26.15,'Food & Beverage'
1,31,600.17,Shoes
1,59,107.52,Toys
0,29,600.16,Clothing
0,25,15.15,Books
1,40,121.98,Cosmetics
1,69,300.08,Clothing
1,52,11.73,Souvenir
0,33,600.16,Clothing
0,50,40.66,Cosmetics
1,61,81.32,Cosmetics
0,41,179.2,Toys
1,63,600.16,Clothing
1,23,900.24,Clothing
0,52,300.08,Clothing
